,Name,GRADE,API_AD,coord,Lat,Lon,Color
2618,672 BROADWAY CHELSEA MA,Average,672+BROADWAY+CHELSEA+MA,"(42.395475, -71.0297562)",42.4044903,-71.03104239999999,orange
2619,674 BROADWAY CHELSEA MA,Average,674+BROADWAY+CHELSEA+MA,"(42.3955832, -71.0296575)",42.4046412,-71.0299745,orange
2620,678 BROADWAY CHELSEA MA,Average,678+BROADWAY+CHELSEA+MA,"(42.3956618, -71.02951019999999)",42.4052807,-71.02847849999999,orange
2621,690 BROADWAY CHELSEA MA,Average,690+BROADWAY+CHELSEA+MA,"(42.395932, -71.02913869999999)",42.4052807,-71.02847849999999,orange
2622,691 BROADWAY CHELSEA MA,Average,691+BROADWAY+CHELSEA+MA,"(42.39563, -71.0286744)",42.4029947,-71.0234973,orange
2623,689 BROADWAY CHELSEA MA,Average,689+BROADWAY+CHELSEA+MA,"(42.3955717, -71.0287673)",42.4036328,-71.0222436,orange
2624,685 BROADWAY CHELSEA MA,Average,685+BROADWAY+CHELSEA+MA,"(42.3955134, -71.0288601)",42.4038765,-71.02467659999999,orange
2625,677 BROADWAY CHELSEA MA,Average,677+BROADWAY+CHELSEA+MA,"(42.3953836, -71.02918509999999)",42.4048619,-71.02327989999999,orange
2626,54 CRESCENT AV CHELSEA MA,Average,54+CRESCENT+AV+CHELSEA+MA,"(42.395328, -71.0288601)",42.4034673,-71.03917489999999,orange
2627,56 CRESCENT AV CHELSEA MA,Average,56+CRESCENT+AV+CHELSEA+MA,"(42.3953545, -71.0285815)",42.4034625,-71.0365212,orange
2628,57 CRESCENT AV CHELSEA MA,Average,57+CRESCENT+AV+CHELSEA+MA,"(42.394984, -71.028851)",42.4031076,-71.036614,orange
2629,53 CRESCENT AV CHELSEA MA,Average,53+CRESCENT+AV+CHELSEA+MA,"(42.3950631, -71.02904579999999)",42.4031023,-71.0367998,orange
2630,51 CRESCENT AV CHELSEA MA,Average,51+CRESCENT+AV+CHELSEA+MA,"(42.3950658, -71.02927799999999)",42.4031712,-71.0369855,orange
2631,47 CRESCENT AV CHELSEA MA,Average,47+CRESCENT+AV+CHELSEA+MA,"(42.3950313, -71.02951019999999)",42.4031634,-71.0370394,orange
2632,45 CRESCENT AV CHELSEA MA,Average,45+CRESCENT+AV+CHELSEA+MA,"(42.3951472, -71.0295914)",42.4031634,-71.0370394,orange
2633,647 BROADWAY CHELSEA MA,Average,647+BROADWAY+CHELSEA+MA,"(42.3951448, -71.0296485)",42.4031634,-71.0370394,orange
2634,645 BROADWAY CHELSEA MA,Average,645+BROADWAY+CHELSEA+MA,"(42.3950739, -71.0297472)",42.4035129,-71.0370319,orange
2635,641 BROADWAY CHELSEA MA,Average +10,641+BROADWAY+CHELSEA+MA,"(42.3949439, -71.0296494)",42.4035605,-71.0373105,orange
2636,643 BROADWAY CHELSEA MA,Average,643+BROADWAY+CHELSEA+MA,"(42.3949836, -71.0298816)",42.4033489,-71.03782129999999,orange
2637,35 CRESCENT AV CHELSEA MA,Average,35+CRESCENT+AV+CHELSEA+MA,"(42.3953158, -71.0306152)",42.4033062,-71.0384248,orange
2639,13 CRESCENT AV CHELSEA MA,Average,13+CRESCENT+AV+CHELSEA+MA,"(42.395503, -71.031949)",42.40382,-71.0392605,orange
2640,11 CRESCENT AV CHELSEA MA,Average +10,11+CRESCENT+AV+CHELSEA+MA,"(42.395547, -71.032093)",42.4049776,-71.0347568,orange
2641,9 CRESCENT AV CHELSEA MA,Average,9+CRESCENT+AV+CHELSEA+MA,"(42.3955859, -71.0321991)",42.4049776,-71.0347568,orange
2642,79 WASHINGTON AV CHELSEA MA,Average,79+WASHINGTON+AV+CHELSEA+MA,"(42.395712, -71.032451)",42.4047128,-71.03429249999999,orange
2643,77 WASHINGTON AV CHELSEA MA,Average,77+WASHINGTON+AV+CHELSEA+MA,"(42.3955998, -71.0324809)",42.4047038,-71.0341487,orange
2644,73 WASHINGTON AV CHELSEA MA,Average,73+WASHINGTON+AV+CHELSEA+MA,"(42.3955235, -71.0325983)",42.4050279,-71.03396750000002,orange
2645,40 CRESCENT AV CHELSEA MA,Average,40+CRESCENT+AV+CHELSEA+MA,"(42.3956466, -71.03014329999999)",42.4050703,-71.0337818,orange
2646,40 CRESCENT AV CHELSEA MA,Average,40+CRESCENT+AV+CHELSEA+MA,"(42.3956466, -71.03014329999999)",42.4047609,-71.03367109999999,orange
2647,40 CRESCENT AV CHELSEA MA,Average,40+CRESCENT+AV+CHELSEA+MA,"(42.3956466, -71.03014329999999)",42.4047843,-71.0334103,orange
2648,40 CRESCENT AV CHELSEA MA,Average,40+CRESCENT+AV+CHELSEA+MA,"(42.3956466, -71.03014329999999)",42.4051081,-71.03352029999999,orange
2649,66 CRESCENT AV CHELSEA MA,Average,66+CRESCENT+AV+CHELSEA+MA,"(42.3953969, -71.0283958)",42.4048611,-71.03299249999999,orange
2650,59 CARY AV CHELSEA MA,Average,59+CARY+AV+CHELSEA+MA,"(42.3954393, -71.02821010000001)",42.4052054,-71.03262099999999,orange
2651,57 CARY AV CHELSEA MA,Average,57+CARY+AV+CHELSEA+MA,"(42.3955293, -71.0283029)",42.4048849,-71.03248169999999,orange
2652,55 CARY AV CHELSEA MA,Average +10,55+CARY+AV+CHELSEA+MA,"(42.3955823, -71.0283958)",42.404884,-71.03238499999999,orange
2653,693 BROADWAY CHELSEA MA,Average,693+BROADWAY+CHELSEA+MA,"(42.3956803, -71.0285351)",42.4048902,-71.032296,orange
2654,58 CARY AV CHELSEA MA,Average +10,58+CARY+AV+CHELSEA+MA,"(42.3956704, -71.02798950000002)",42.40528620000001,-71.0319013,orange
2655,4 SPENCER AV CHELSEA MA,Average +10,4+SPENCER+AV+CHELSEA+MA,"(42.3956273, -71.0277922)",42.4049882,-71.0317853,orange
2656,6 SPENCER AV CHELSEA MA,Average,6+SPENCER+AV+CHELSEA+MA,"(42.3958498, -71.0277922)",42.4053709,-71.0315299,orange
2657,8 SPENCER AV CHELSEA MA,Average,8+SPENCER+AV+CHELSEA+MA,"(42.3957518, -71.02765289999999)",42.4050915,-71.03108879999999,orange
2658,747 BROADWAY CHELSEA MA,Average,747+BROADWAY+CHELSEA+MA,"(42.3965968, -71.0269564)",42.405531,-71.031162,orange
2659,741 BROADWAY CHELSEA MA,Average,741+BROADWAY+CHELSEA+MA,"(42.3965385, -71.0270493)",42.405531,-71.031162,orange
2660,725 BROADWAY CHELSEA MA,Average,725+BROADWAY+CHELSEA+MA,"(42.39625179999999, -71.0275949)",42.4053802,-71.03104239999999,orange
2661,723 BROADWAY CHELSEA MA,Average,723+BROADWAY+CHELSEA+MA,"(42.3962227, -71.0276413)",42.4051736,-71.0304852,orange
2662,721 BROADWAY CHELSEA MA,Average,721+BROADWAY+CHELSEA+MA,"(42.3962015, -71.0277342)",42.3888183,-71.0402881,orange
2663,715 BROADWAY CHELSEA MA,Average,715+BROADWAY+CHELSEA+MA,"(42.39603, -71.0279779)",42.3903045,-71.03981770000001,orange
2664,709 BROADWAY CHELSEA MA,Average,709+BROADWAY+CHELSEA+MA,"(42.3959876, -71.0281637)",42.397216,-71.046476,orange
2665,707 BROADWAY CHELSEA MA,Average,707+BROADWAY+CHELSEA+MA,"(42.39590159999999, -71.0282417)",42.397216,-71.046476,orange
2666,44 CARY AV CHELSEA MA,Average,44+CARY+AV+CHELSEA+MA,"(42.3963611, -71.0283958)",42.3975889,-71.0469627,orange
2667,720-724 BROADWAY CHELSEA MA,Average,720-724+BROADWAY+CHELSEA+MA,"(42.3965653, -71.0279345)",42.3975889,-71.0469627,orange
2668,728 BROADWAY CHELSEA MA,Average,728+BROADWAY+CHELSEA+MA,"(42.3966657, -71.0277922)",42.3871522,-71.0346175,orange
2669,740 BROADWAY CHELSEA MA,Average,740+BROADWAY+CHELSEA+MA,"(42.3968229, -71.0273431)",42.3882218,-71.0338082,orange
2670,742 BROADWAY CHELSEA MA,Average,742+BROADWAY+CHELSEA+MA,"(42.396875, -71.0272815)",42.3883097,-71.0338177,orange
2671,41 CLARK AV CHELSEA MA,Average,41+CLARK+AV+CHELSEA+MA,"(42.39678, -71.028172)",42.388371,-71.03415319999999,orange
2673,759 BROADWAY CHELSEA MA,Average,759+BROADWAY+CHELSEA+MA,"(42.3969359, -71.0262599)",42.3891002,-71.0339485,orange
2674,757 BROADWAY CHELSEA MA,Average,757+BROADWAY+CHELSEA+MA,"(42.3969756, -71.0263528)",42.3891729,-71.03391739999999,orange
2675,755 BROADWAY CHELSEA MA,Average,755+BROADWAY+CHELSEA+MA,"(42.3968882, -71.0264921)",42.3891933,-71.0338613,orange
2676,82 PARKER ST CHELSEA MA,Average,82+PARKER+ST+CHELSEA+MA,"(42.3967028, -71.0264921)",42.3893354,-71.0335032,orange
2677,84 PARKER ST CHELSEA MA,Average,84+PARKER+ST+CHELSEA+MA,"(42.3966206, -71.0264457)",42.3894129,-71.03346840000002,orange
2678,48 SPENCER AV CHELSEA MA,Average,48+SPENCER+AV+CHELSEA+MA,"(42.3965226, -71.0263064)",42.3894759,-71.0334568,orange
2679,56 SPENCER AV CHELSEA MA,Average,56+SPENCER+AV+CHELSEA+MA,"(42.3966974, -71.0260278)",42.3898044,-71.0336425,orange
2680,58 SPENCER AV CHELSEA MA,Average,58+SPENCER+AV+CHELSEA+MA,"(42.3967848, -71.0258885)",42.39018,-71.033693,orange
2681,62 SPENCER AV CHELSEA MA,Average,62+SPENCER+AV+CHELSEA+MA,"(42.39687920000001, -71.0256043)",42.3902349,-71.033664,orange
2682,64 SPENCER AV CHELSEA MA,Average,64+SPENCER+AV+CHELSEA+MA,"(42.396918, -71.02568)",42.390319,-71.03356120000001,orange
2683,66 SPENCER AV CHELSEA MA,Average,66+SPENCER+AV+CHELSEA+MA,"(42.3968701, -71.0255525)",42.390484,-71.033529,orange
2684,68 SPENCER AV CHELSEA MA,Average,68+SPENCER+AV+CHELSEA+MA,"(42.3969226, -71.02560989999999)",42.3906681,-71.033271,orange
2685,70 SPENCER AV CHELSEA MA,Average,70+SPENCER+AV+CHELSEA+MA,"(42.3969493, -71.025437)",42.3907641,-71.03323619999999,orange
2686,16 ELEANOR ST CHELSEA MA,Average,16+ELEANOR+ST+CHELSEA+MA,"(42.3968219, -71.0245884)",42.3908456,-71.0332246,orange
2687,75 SPENCER AV CHELSEA MA,Average,75+SPENCER+AV+CHELSEA+MA,"(42.3968563, -71.0250063)",42.3909701,-71.0330853,orange
2688,71 SPENCER AV CHELSEA MA,Average,71+SPENCER+AV+CHELSEA+MA,"(42.3967689, -71.0251456)",42.39106,-71.0330963,orange
2689,65 SPENCER AV CHELSEA MA,Average,65+SPENCER+AV+CHELSEA+MA,"(42.3965941, -71.0254242)",42.3914053,-71.0325398,orange
2690,59 SPENCER AV CHELSEA MA,Average,59+SPENCER+AV+CHELSEA+MA,"(42.3965438, -71.02556349999999)",42.3915617,-71.0329466,orange
2691,57 SPENCER AV CHELSEA MA,Average,57+SPENCER+AV+CHELSEA+MA,"(42.3963875, -71.0255171)",42.3915617,-71.0329466,orange
2692,55 SPENCER AV CHELSEA MA,Average,55+SPENCER+AV+CHELSEA+MA,"(42.3964498, -71.0257724)",42.3916298,-71.0323889,orange
2693,51 SPENCER AV CHELSEA MA,Average,51+SPENCER+AV+CHELSEA+MA,"(42.3963398, -71.0258885)",42.3919291,-71.03262099999999,orange
2694,47 SPENCER AV CHELSEA MA,Average +10,47+SPENCER+AV+CHELSEA+MA,"(42.3962524, -71.0260278)",42.39200650000001,-71.03259419999999,orange
2695,65 CRESCENT AV CHELSEA MA,Average +20,65+CRESCENT+AV+CHELSEA+MA,"(42.394986, -71.028217)",42.3918993,-71.0322844,orange
2696,63 CRESCENT AV CHELSEA MA,Average +20,63+CRESCENT+AV+CHELSEA+MA,"(42.3950247, -71.0282797)",42.3920987,-71.0325282,orange
2697,61 CRESCENT AV CHELSEA MA,Average +10,61+CRESCENT+AV+CHELSEA+MA,"(42.3950869, -71.0285351)",42.3920987,-71.0325282,orange
2698,68 CARY AV CHELSEA MA,Average +10,68+CARY+AV+CHELSEA+MA,"(42.3954181, -71.02765289999999)",42.3883097,-71.0338177,orange
2699,96 CRESCENT AV CHELSEA MA,Average,96+CRESCENT+AV+CHELSEA+MA,"(42.3955717, -71.0268172)",42.3883097,-71.0338177,orange
2700,98 CRESCENT AV CHELSEA MA,Average,98+CRESCENT+AV+CHELSEA+MA,"(42.3955849, -71.0266779)",42.3897393,-71.0337354,orange
2701,27 SPENCER AV CHELSEA MA,Average,27+SPENCER+AV+CHELSEA+MA,"(42.3959331, -71.0267471)",42.3897393,-71.0337354,orange
2702,29 SPENCER AV CHELSEA MA,Average,29+SPENCER+AV+CHELSEA+MA,"(42.3959082, -71.0267051)",42.387674,-71.0361497,orange
2703,31 SPENCER AV CHELSEA MA,Average,31+SPENCER+AV+CHELSEA+MA,"(42.3959689, -71.02669089999999)",42.3878145,-71.0361033,orange
2704,99 PARKER ST CHELSEA MA,Average,99+PARKER+ST+CHELSEA+MA,"(42.3958445, -71.0260278)",42.388172,-71.036357,orange
2705,97 PARKER ST CHELSEA MA,Average,97+PARKER+ST+CHELSEA+MA,"(42.3959345, -71.02612069999999)",42.3881006,-71.03582469999999,orange
2706,93 PARKER ST CHELSEA MA,Average,93+PARKER+ST+CHELSEA+MA,"(42.3960617, -71.0262135)",42.3882377,-71.0361381,orange
2708,37 SPENCER AV CHELSEA MA,Average,37+SPENCER+AV+CHELSEA+MA,"(42.3960564, -71.0263993)",42.3888796,-71.0351747,orange
2709,33 SPENCER AV CHELSEA MA,Average,33+SPENCER+AV+CHELSEA+MA,"(42.3960061, -71.0265386)",42.3888796,-71.0351747,orange
2711,17 SPENCER AV CHELSEA MA,Average,17+SPENCER+AV+CHELSEA+MA,"(42.3956856, -71.0270493)",42.3888796,-71.0351747,orange
2712,15 SPENCER AV CHELSEA MA,Average,15+SPENCER+AV+CHELSEA+MA,"(42.3956353, -71.02718860000002)",42.3888796,-71.0351747,orange
2713,11 SPENCER AV CHELSEA MA,Average,11+SPENCER+AV+CHELSEA+MA,"(42.3955478, -71.0273279)",42.3888796,-71.0351747,orange
2714,5 SPENCER AV CHELSEA MA,Average,5+SPENCER+AV+CHELSEA+MA,"(42.3955055, -71.02751359999999)",42.3890704,-71.03498900000001,orange
2715,236 EVERETT AV CHELSEA MA,Average,236+EVERETT+AV+CHELSEA+MA,"(42.398394, -71.040799)",42.3896623,-71.0346725,orange
2716,68 HEARD ST CHELSEA MA,Average,68+HEARD+ST+CHELSEA+MA,"(42.397108, -71.0353604)",42.3896586,-71.03452469999999,orange
2717,70 HEARD ST CHELSEA MA,Average,70+HEARD+ST+CHELSEA+MA,"(42.397166, -71.035567)",42.3898992,-71.03456109999999,orange
2718,70 HEARD ST CHELSEA MA,Average,70+HEARD+ST+CHELSEA+MA,"(42.397166, -71.035567)",42.3899202,-71.0345413,orange
2719,237 SPRUCE ST CHELSEA MA,Average,237+SPRUCE+ST+CHELSEA+MA,"(42.3971616, -71.0358363)",42.3900026,-71.0343887,orange
2720,262 MAPLE ST CHELSEA MA,Average,262+MAPLE+ST+CHELSEA+MA,"(42.3991927, -71.0367069)",42.3900267,-71.0344788,orange
2721,269 MAPLE ST CHELSEA MA,Average,269+MAPLE+ST+CHELSEA+MA,"(42.399111, -71.036301)",42.3905117,-71.03452469999999,orange
2722,265 MAPLE ST CHELSEA MA,Average,265+MAPLE+ST+CHELSEA+MA,"(42.399073, -71.036366)",42.390394,-71.03403700000001,orange
2723,261 MAPLE ST CHELSEA MA,Average,261+MAPLE+ST+CHELSEA+MA,"(42.39904900000001, -71.03646309999999)",42.3906071,-71.0344318,orange
2724,257 MAPLE ST CHELSEA MA,Average,257+MAPLE+ST+CHELSEA+MA,"(42.3990126, -71.0365212)",42.390662,-71.034531,orange
2725,127 HEARD ST CHELSEA MA,Average,127+HEARD+ST+CHELSEA+MA,"(42.3986874, -71.03661699999999)",42.3904985,-71.03401389999999,orange
2726,123 HEARD ST CHELSEA MA,Average,123+HEARD+ST+CHELSEA+MA,"(42.39860789999999, -71.0364864)",42.3906018,-71.03396750000002,orange
2727,256 SPRUCE ST CHELSEA MA,Average,256+SPRUCE+ST+CHELSEA+MA,"(42.3977385, -71.0353973)",42.3906018,-71.03396750000002,orange
2728,258 SPRUCE ST CHELSEA MA,Average,258+SPRUCE+ST+CHELSEA+MA,"(42.3977855, -71.0352928)",42.3906018,-71.03396750000002,orange
2729,260 SPRUCE ST CHELSEA MA,Average,260+SPRUCE+ST+CHELSEA+MA,"(42.3978471, -71.0351652)",42.39088090000001,-71.03431619999999,orange
2730,78 BLOSSOM ST CHELSEA MA,Average,78+BLOSSOM+ST+CHELSEA+MA,"(42.3979511, -71.03513989999999)",42.3907051,-71.0339211,orange
2731,80 BLOSSOM ST CHELSEA MA,Average,80+BLOSSOM+ST+CHELSEA+MA,"(42.3980146, -71.0351863)",42.3907634,-71.0338282,orange
2732,82 BLOSSOM ST CHELSEA MA,Average,82+BLOSSOM+ST+CHELSEA+MA,"(42.3980968, -71.0352327)",42.39091699999999,-71.03429249999999,orange
2733,86 BLOSSOM ST CHELSEA MA,Average,86+BLOSSOM+ST+CHELSEA+MA,"(42.3982319, -71.035372)",42.3915383,-71.03348,orange
2734,88 BLOSSOM ST CHELSEA MA,Average,88+BLOSSOM+ST+CHELSEA+MA,"(42.3982719, -71.0355743)",42.391754,-71.033928,orange
2735,90 BLOSSOM ST CHELSEA MA,Average,90+BLOSSOM+ST+CHELSEA+MA,"(42.39832699999999, -71.0354814)",42.3917648,-71.0338282,orange
2736,92 BLOSSOM ST CHELSEA MA,Average,92+BLOSSOM+ST+CHELSEA+MA,"(42.398339, -71.0355046)",42.3919212,-71.0332246,orange
2737,94 BLOSSOM ST CHELSEA MA,Average,94+BLOSSOM+ST+CHELSEA+MA,"(42.398425, -71.0357233)",42.3920377,-71.0336889,orange
2738,98 BLOSSOM ST CHELSEA MA,Average,98+BLOSSOM+ST+CHELSEA+MA,"(42.3985967, -71.03582469999999)",42.3934047,-71.0325746,orange
2739,102 BLOSSOM ST CHELSEA MA,Average,102+BLOSSOM+ST+CHELSEA+MA,"(42.3987027, -71.0360104)",42.3934047,-71.0325746,orange
2740,108 BLOSSOM ST CHELSEA MA,Average,108+BLOSSOM+ST+CHELSEA+MA,"(42.39891189999999, -71.0361497)",42.3934047,-71.0325746,orange
2741,110 BLOSSOM ST CHELSEA MA,Average,110+BLOSSOM+ST+CHELSEA+MA,"(42.3989728, -71.03628900000001)",42.3934047,-71.0325746,orange
2742,113 BLOSSOM ST CHELSEA MA,Average,113+BLOSSOM+ST+CHELSEA+MA,"(42.3993007, -71.03609170000001)",42.3934047,-71.0325746,orange
2743,111 BLOSSOM ST CHELSEA MA,Average,111+BLOSSOM+ST+CHELSEA+MA,"(42.3992219, -71.0360104)",42.3900267,-71.0344788,orange
2744,109 BLOSSOM ST CHELSEA MA,Average,109+BLOSSOM+ST+CHELSEA+MA,"(42.3991431, -71.0359292)",42.3996272,-71.03122809999999,orange
2745,99 BLOSSOM ST CHELSEA MA,Average,99+BLOSSOM+ST+CHELSEA+MA,"(42.398826, -71.0356244)",42.3996183,-71.03135979999999,orange
2746,95 BLOSSOM ST CHELSEA MA,Average,95+BLOSSOM+ST+CHELSEA+MA,"(42.3987113, -71.0354649)",42.3946736,-71.0339211,orange
2747,93 BLOSSOM ST CHELSEA MA,Average,93+BLOSSOM+ST+CHELSEA+MA,"(42.39863649999999, -71.03540679999999)",42.3949313,-71.03374699999999,orange
2748,87 BLOSSOM ST CHELSEA MA,Average,87+BLOSSOM+ST+CHELSEA+MA,"(42.39846199999999, -71.0352374)",42.3963762,-71.0352559,orange
2749,85 BLOSSOM ST CHELSEA MA,Average,85+BLOSSOM+ST+CHELSEA+MA,"(42.3983985, -71.035191)",42.3956273,-71.0277922,orange
2750,83 BLOSSOM ST CHELSEA MA,Average,83+BLOSSOM+ST+CHELSEA+MA,"(42.3983349, -71.0351446)",42.3958498,-71.0277922,orange
2751,79 BLOSSOM ST CHELSEA MA,Average,79+BLOSSOM+ST+CHELSEA+MA,"(42.3982655, -71.0350204)",42.3957518,-71.02765289999999,orange
2752,77 BLOSSOM ST CHELSEA MA,Average,77+BLOSSOM+ST+CHELSEA+MA,"(42.3981675, -71.03488109999999)",42.3956353,-71.02718860000002,orange
2753,280 SPRUCE ST CHELSEA MA,Average,280+SPRUCE+ST+CHELSEA+MA,"(42.3981042, -71.03477889999999)",42.3959082,-71.0267051,orange
2754,64 ADDISON ST CHELSEA MA,Average,64+ADDISON+ST+CHELSEA+MA,"(42.3981962, -71.03455269999999)",42.3960061,-71.0265386,orange
2755,70 ADDISON ST CHELSEA MA,Average,70+ADDISON+ST+CHELSEA+MA,"(42.3983239, -71.03466399999999)",42.3960564,-71.0263993,orange
2756,72 ADDISON ST CHELSEA MA,Average,72+ADDISON+ST+CHELSEA+MA,"(42.3983656, -71.0347452)",42.3961597,-71.0263528,orange
2757,74 ADDISON ST CHELSEA MA,Average,74+ADDISON+ST+CHELSEA+MA,"(42.3984292, -71.03479159999999)",42.3962524,-71.0260278,orange
2758,76 ADDISON ST CHELSEA MA,Average,76+ADDISON+ST+CHELSEA+MA,"(42.3984968, -71.0348613)",42.3966179,-71.026209,orange
2759,80 ADDISON ST CHELSEA MA,Average,80+ADDISON+ST+CHELSEA+MA,"(42.3986625, -71.0350747)",42.3966179,-71.026209,orange
2760,84 ADDISON ST CHELSEA MA,Average,84+ADDISON+ST+CHELSEA+MA,"(42.3987572, -71.03524879999999)",42.3964498,-71.0257724,orange
2761,88 ADDISON ST CHELSEA MA,Average,88+ADDISON+ST+CHELSEA+MA,"(42.3989035, -71.03539970000001)",42.3963875,-71.0255171,orange
2762,92 ADDISON ST CHELSEA MA,Average,92+ADDISON+ST+CHELSEA+MA,"(42.3989861, -71.0354997)",42.39687920000001,-71.0256043,orange
2763,102 ADDISON ST CHELSEA MA,Average,102+ADDISON+ST+CHELSEA+MA,"(42.3992636, -71.0357667)",42.3965941,-71.0254242,orange
2764,44 CARMEL ST CHELSEA MA,Average +10,44+CARMEL+ST+CHELSEA+MA,"(42.39924310000001, -71.0352676)",42.3968701,-71.0255525,orange
2765,91 ADDISON ST CHELSEA MA,Average,91+ADDISON+ST+CHELSEA+MA,"(42.3991788, -71.03516309999999)",42.3969226,-71.02560989999999,orange
2766,87 ADDISON ST CHELSEA MA,Average,87+ADDISON+ST+CHELSEA+MA,"(42.399054, -71.0350523)",42.3967689,-71.0251456,orange
2767,83 ADDISON ST CHELSEA MA,Average,83+ADDISON+ST+CHELSEA+MA,"(42.3989672, -71.0349246)",42.3970894,-71.0252849,orange
2768,81 ADDISON ST CHELSEA MA,Average,81+ADDISON+ST+CHELSEA+MA,"(42.398867, -71.0348033)",42.3968563,-71.0250063,orange
2769,77 ADDISON ST CHELSEA MA,Average,77+ADDISON+ST+CHELSEA+MA,"(42.3987398, -71.0347104)",42.3971318,-71.0250992,orange
2770,75 ADDISON ST CHELSEA MA,Average,75+ADDISON+ST+CHELSEA+MA,"(42.3986431, -71.0345928)",42.3977939,-71.0239848,orange
2771,73 ADDISON ST CHELSEA MA,Average,73+ADDISON+ST+CHELSEA+MA,"(42.398608, -71.0345363)",42.3978449,-71.0239036,orange
2772,71 ADDISON ST CHELSEA MA,Average,71+ADDISON+ST+CHELSEA+MA,"(42.3985405, -71.03446660000002)",42.3976562,-71.0236134,orange
2773,69 ADDISON ST CHELSEA MA,Average,69+ADDISON+ST+CHELSEA+MA,"(42.3985156, -71.0343604)",42.39795549999999,-71.0238455,orange
2774,300 SPRUCE ST CHELSEA MA,Average,300+SPRUCE+ST+CHELSEA+MA,"(42.398422, -71.03415319999999)",42.3981906,-71.02337179999999,orange
2775,304 SPRUCE ST CHELSEA MA,Average,304+SPRUCE+ST+CHELSEA+MA,"(42.3984801, -71.0341085)",42.3981906,-71.02337179999999,orange
2776,62 ORANGE ST CHELSEA MA,Average,62+ORANGE+ST+CHELSEA+MA,"(42.398567, -71.03386300000001)",42.3983846,-71.0231026,orange
2777,64 ORANGE ST CHELSEA MA,Average,64+ORANGE+ST+CHELSEA+MA,"(42.3986418, -71.0339211)",42.3983024,-71.02240619999999,orange
2778,66 ORANGE ST CHELSEA MA,Average,66+ORANGE+ST+CHELSEA+MA,"(42.3987061, -71.0340255)",42.3986818,-71.02251059999999,orange
2779,68 ORANGE ST CHELSEA MA,Average,68+ORANGE+ST+CHELSEA+MA,"(42.3987849, -71.0341068)",42.3987553,-71.0224526,orange
2780,72 ORANGE ST CHELSEA MA,Average,72+ORANGE+ST+CHELSEA+MA,"(42.3988378, -71.0341997)",42.3988249,-71.0223713,orange
2781,74 ORANGE ST CHELSEA MA,Average,74+ORANGE+ST+CHELSEA+MA,"(42.3989312, -71.0342577)",42.3989169,-71.0223133,orange
2782,78 ORANGE ST CHELSEA MA,Average,78+ORANGE+ST+CHELSEA+MA,"(42.399063, -71.0344318)",42.3991818,-71.0221276,orange
2783,84 ORANGE ST CHELSEA MA,Average,84+ORANGE+ST+CHELSEA+MA,"(42.3991908, -71.0345827)",42.3997432,-71.0212918,orange
2784,79 ORANGE ST CHELSEA MA,Average,79+ORANGE+ST+CHELSEA+MA,"(42.3993153, -71.0341184)",42.3998756,-71.0211989,orange
2785,75 ORANGE ST CHELSEA MA,Average,75+ORANGE+ST+CHELSEA+MA,"(42.399214, -71.03401389999999)",42.4002053,-71.0208507,orange
2786,71 ORANGE ST CHELSEA MA,Average,71+ORANGE+ST+CHELSEA+MA,"(42.3991127, -71.0339095)",42.4002053,-71.0208507,orange
2787,67 ORANGE ST CHELSEA MA,Average,67+ORANGE+ST+CHELSEA+MA,"(42.3989855, -71.0338166)",42.4002053,-71.0208507,orange
2788,65 ORANGE ST CHELSEA MA,Average,65+ORANGE+ST+CHELSEA+MA,"(42.3989365, -71.03374699999999)",42.4002053,-71.0208507,orange
2789,63 ORANGE ST CHELSEA MA,Average,63+ORANGE+ST+CHELSEA+MA,"(42.3988617, -71.0336889)",42.4002053,-71.0208507,orange
2790,314 SPRUCE ST CHELSEA MA,Average,314+SPRUCE+ST+CHELSEA+MA,"(42.39874280000001, -71.0336162)",42.4002053,-71.0208507,orange
2791,322 SPRUCE ST CHELSEA MA,Average,322+SPRUCE+ST+CHELSEA+MA,"(42.3989781, -71.03331539999999)",42.4002053,-71.0208507,orange
2792,60 BLOOMINGDALE ST CHELSEA MA,Average,60+BLOOMINGDALE+ST+CHELSEA+MA,"(42.3990364, -71.0332226)",42.4002053,-71.0208507,orange
2793,64 BLOOMINGDALE ST CHELSEA MA,Average,64+BLOOMINGDALE+ST+CHELSEA+MA,"(42.3990973, -71.03336190000002)",42.4002053,-71.0208507,orange
2794,66 BLOOMINGDALE ST CHELSEA MA,Average,66+BLOOMINGDALE+ST+CHELSEA+MA,"(42.3991874, -71.03345470000001)",42.4002053,-71.0208507,orange
2795,61 BLOOMINGDALE ST CHELSEA MA,Average,61+BLOOMINGDALE+ST+CHELSEA+MA,"(42.399277, -71.03296399999999)",42.4002053,-71.0208507,orange
2796,323 SPRUCE ST CHELSEA MA,Average,323+SPRUCE+ST+CHELSEA+MA,"(42.3987134, -71.0330389)",42.4002053,-71.0208507,orange
2797,321 SPRUCE ST CHELSEA MA,Average +10,321+SPRUCE+ST+CHELSEA+MA,"(42.3986469, -71.033188)",42.4002053,-71.0208507,orange
2798,319 SPRUCE ST CHELSEA MA,Average +10,319+SPRUCE+ST+CHELSEA+MA,"(42.3986127, -71.0333175)",42.4002053,-71.0208507,orange
2799,315 SPRUCE ST CHELSEA MA,Average +10,315+SPRUCE+ST+CHELSEA+MA,"(42.3985723, -71.03335229999999)",42.4002053,-71.0208507,orange
